"","ProjectID","AssetID","Jurisdiction","DataFormat","Institutions","URL","Notes","Contact","Email","ProjFocus","PhysFocus","BioFocus","InstiType","AssetType","StudyType","TidalExp","EcoType","Latitude","Longitude","LatitudeEnd","LongitudeEnd","Depth","DepthMin","DepthMinBin","DepthMax","DepthMaxBin","MeasType","Meas/Yr","MeasFreq","MeasPeriod","ProgDur","YearSamp","StartYr","EndYr","Ongoing","Frequency","DiscSWpCO2","ATMpCO2","DiscSWpH","DiscTA","DiscDIC","SatState","DiscDO","isSWpCO2","isSWpH","isDIC","isDO","CalcParams","Methods","Instruments","Temperature","Salinity","Pressure","Turbidity","DOC","OtherPhys","Nutrients","Chlorophyll","Nitrate","Ammonium","Phosphate","Silicate","Iron","BioSamples","BioAbund","BioAdapt","BioBiomass","BioCalc","BioComm","BioDistr","BioDiv","BioEvol","BioFoodweb","BioGrowthRate","BioPhotosyn","BioRecr","BioSurvival","BioMovmnt","BioBehavior","OtherBio","OAHFocus","ISCarbPmtr","DiscCarbPmtr"
"22","2007 West Coast OA Cruise","WCOA2007 - 2-16","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",49.53,-126.7,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"23","2011 West Coast OA Cruise","WCOA2011 - 7-42","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",41.51,-126.68,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"24","2013 West Coast OA Cruise","WCOA2013 - 2-11","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.2,-126.61,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"25","CalCOFI","calcofi_stn100.0_ln60.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",36.2808,-126.4856,NA,NA,NA,NA,"surface",NA,"full water column","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"26","2011 West Coast OA Cruise","WCOA2011 - 5-35","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",44.63,-126.42,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"27","2013 West Coast OA Cruise","WCOA2013 - 2-12","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.3,-126.42,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"28","2007 West Coast OA Cruise","WCOA2007 - 6-49","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",39.36,-126.39,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"29","2007 West Coast OA Cruise","WCOA2007 - 3-19","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.59,-126.32,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"30","2013 West Coast OA Cruise","WCOA2013 - 2-13","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.37,-126.32,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"31","2013 West Coast OA Cruise","WCOA2013 - 2-14","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.44,-126.24,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"32","2007 West Coast OA Cruise","WCOA2007 - 4-32","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",44.65,-126.21,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"33","2013 West Coast OA Cruise","WCOA2013 - 2-15","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.5,-126.13,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"34","2013 West Coast OA Cruise","WCOA2013 - 3-28","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",47.13,-126.1,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"35","2012 West Coast OA Cruise","WCOA2012 - 1-1","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123468.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",47.12,-126.09,NA,NA,NA,NA,"surface","51",">60m","spot",0.6667,"Once",NA,"1","2012","2012","2012","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"36","CalCOFI","calcofi_stn100.0_ln63.3","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",35.7092,-126.0509,NA,NA,NA,NA,"surface",NA,"full water column","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"37","2011 West Coast OA Cruise","WCOA2011 - 1-1","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",47.11,-126.05,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"38","2013 West Coast OA Cruise","WCOA2013 - 2-16","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.53,-126.01,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"39","2007 West Coast OA Cruise","WCOA2007 - 5-35","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory",NA,NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",41.66,-125.94,NA,NA,NA,"10","10m","53",">30m","spot",0.6667,"Once",NA,"1","2007","2007","2007","No",NA,"Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes",NA,"Deep cast rosette; underway optical sensors","Seabird 24-position carousel s/n 471; 9plus CTD s/n 315;
primary 3plus temperature sensor s/n 03P-4569 (stations 1-34) and 03P-4335 (stations 35-111);
primary 4C conductivity sensor s/n 04-3157 (stations 1-34) and 04-2887 (stations 35-111);
secondary 3plus temperature sensor s/n 03P-4341 and secondary 4C conductivity sensor s/n 04-
3068; and oxygen s/n 43-0313 (stations 1-34) and 43-0315 (stations 35-111)","Yes","Yes","Yes","No","Yes","Total Carbon; Ar and O2 isotopes",NA,"Yes","Yes","Yes","Yes","Yes","No","None","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","CDOM","OAH",0,3
"40","2013 West Coast OA Cruise","WCOA2013 - 2-17","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.61,-125.9,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"41","2013 West Coast OA Cruise","WCOA2013 - 2-18","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0132082.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",48.66,-125.79,NA,NA,NA,NA,"surface","92","<100m","spot",0.6667,"Once",NA,"1","2013","2013","2013","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
"42","CalCOFI","calcofi_stn90.0_ln60.0","California","point","Scripps Institution of Oceanography; National Ocean and Atmospheric Administration; California Department of Wildlife","http://coastwatch.pfeg.noaa.gov/erddap/search/index.html?page=1&itemsPerPage=1000&searchFor=Calcofi","Domoic acid, HAB species collections made","Ralf Goericke","rgoericke@ucsd.edu","Physical/Biogeochemical & Biological",NA,NA,"Academic/Agency","Cruise Station","Cruise","No","Offshore",36.6141,-125.771,NA,NA,NA,NA,"surface",NA,"full water column","spot",4,"Quarterly","winter, spring only","68","1949 - Present","1949","Present","Yes","n/a;  reports published","No","No","No","No","No","No","Yes","No","Yes","No","Yes",NA,"CTD sensors + bottle samples; plankton nets","http://calcofi.org/field-work/ctd-rosette-ops.html","Yes","Yes","Yes","Yes","Yes",NA,"No","Yes","No","No","No","No","No","Phytoplankton; Zooplankton; Fish Eggs","Yes","No","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No",NA,"OAH",1,0
"43","2011 West Coast OA Cruise","WCOA2011 - 3-21","West Coast","point","National Ocean and Atmospheric Administration - Pacific Marine Environmental Laboratory","http://www.nodc.noaa.gov/oceanacidification/data/0123467.xml",NA,"Dr. Richard Feely","richard.a.feely@noaa.gov","Physical/Biogeochemical & Biological","Oceanographic Characterization","Plankton Distribution","Agency","Cruise Station","Cruise","No","Nearshore; Open Ocean; Deep Sea",46.13,-125.73,NA,NA,NA,NA,"surface","46",">60m","spot",0.6667,"Once",NA,"1","2011","2011","2011","No",NA,"Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes",NA,NA,NA,"Yes","Yes","Yes","No","No",NA,NA,"Yes","Yes","Yes","No","No","No","Phytoplankton; Zooplankton","Yes","No","No","No","Yes","Yes","No","No","No","No","No","No","No","No","No",NA,"OAH",0,4
